"license","year","name","address","lon","lat","quadrant","subhood","firstYr"
"ABRA075844",2008,"catti's restaurant","3521 14TH ST NW, Washington DC",-77.0324398,38.9355503,"NW","Columbia Heights",2008
"ABRA075844",2009,"catti's restaurant","3521 14TH ST NW, Washington DC",-77.0324398,38.9355503,"NW","Columbia Heights",2008
"ABRA075870",2008,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2009,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2010,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2011,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2012,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2013,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2014,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2015,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075870",2016,"al tiramisu","2014 P ST NW, Washington DC",-77.045566,38.9094046,"NW","Dupont Circle",2008
"ABRA075871",2008,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2009,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2010,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2011,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2012,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2013,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2014,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2015,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075871",2016,"shadow room","2131 K ST NW, Washington DC",-77.0476549,38.9028587,"NW","Downtown",2008
"ABRA075875",2008,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2009,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2010,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2011,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2012,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2013,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2014,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2015,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075875",2016,"sichuan pavilion","1814 K ST NW, Washington DC",-77.0425173,38.9022121,"NW","Downtown",2008
"ABRA075887",2008,"o'tasty restaurant","1764 COLUMBIA RD NW, Washington DC",-77.040937,38.9235273,"NW","Reed-Cooke",2008
"ABRA075887",2009,"o'tasty restaurant","1764 COLUMBIA RD NW, Washington DC",-77.040937,38.9235273,"NW","Reed-Cooke",2008
"ABRA075887",2010,"o'tasty restaurant","1764 COLUMBIA RD NW, Washington DC",-77.040937,38.9235273,"NW","Reed-Cooke",2008
"ABRA075887",2011,"o'tasty restaurant","1764 COLUMBIA RD NW, Washington DC",-77.040937,38.9235273,"NW","Reed-Cooke",2008
"ABRA075888",2008,"bluepoint fish club","1299 PENNSYLVANIA AVE NW, Washington DC",-77.0288852,38.8964601,"NW","Downtown",2008
"ABRA075888",2009,"bluepoint fish club","1299 PENNSYLVANIA AVE NW, Washington DC",-77.0288852,38.8964601,"NW","Downtown",2008
"ABRA075901",2008,"rock creek mazza","5300 WISCONSIN AVE NW, Washington DC",-77.085678,38.9595618,"NW","Friendship Heights",2008
"ABRA075901",2009,"rock creek mazza","5300 WISCONSIN AVE NW, Washington DC",-77.085678,38.9595618,"NW","Friendship Heights",2008
"ABRA075907",2008,"yee hwa restaurant","1009 21ST ST NW, Washington DC",-77.0465299,38.903135,"NW","Downtown",2008
"ABRA075907",2009,"yee hwa restaurant","1009 21ST ST NW, Washington DC",-77.0465299,38.903135,"NW","Downtown",2008
"ABRA075907",2010,"yee hwa restaurant","1009 21ST ST NW, Washington DC",-77.0465299,38.903135,"NW","Downtown",2008
"ABRA075915",2008,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2009,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2010,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2011,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2012,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2013,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2014,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2015,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075915",2016,"hamilton's bar & grill","233 2ND ST NW, Washington DC",-77.0134201,38.8933139,"NW","Downtown",2008
"ABRA075943",2008,"d'acqua restaurant","801 PENNSYLVANIA AVE NW, Washington DC",-77.0235065,38.894388,"NW","Downtown",2008
"ABRA075943",2009,"d'acqua restaurant","801 PENNSYLVANIA AVE NW, Washington DC",-77.0235065,38.894388,"NW","Downtown",2008
"ABRA075944",2008,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2009,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2010,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2011,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2012,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2013,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2014,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2015,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA075944",2016,"oyamel","401 7TH ST NW, Washington DC",-77.0217214,38.8949709,"NW","Downtown",2008
"ABRA076011",2008,"international grill","2013 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2008
"ABRA076011",2009,"international grill","2013 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2008
"ABRA076011.1",2010,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2011,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2012,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2013,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2014,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2015,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076011.1",2016,"red lounge hookah","2013 A 14TH ST NW, Washington DC",-77.031663,38.9174817,"NW","U Street",2010
"ABRA076039",2008,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2009,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2010,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2011,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2012,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2013,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2014,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2015,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076039",2016,"penn quarter sports tavern","639 INDIANA AVE NW, Washington DC",-77.0214979,38.894312,"NW","Downtown",2008
"ABRA076070",2008,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2009,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2010,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2011,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2012,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2013,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076070",2014,"casa oaxaca","2106 18TH ST NW, Washington DC",-77.0418896,38.9181238,"NW","Washington Heights",2008
"ABRA076072",2008,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2009,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2010,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2011,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2012,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2013,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2014,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076072",2015,"mio restaurant","1110 VERMONT AVE NW, Washington DC",-77.0331865,38.9043232,"NW","Downtown",2008
"ABRA076074",2008,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2009,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2010,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2011,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2012,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2013,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2014,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2015,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076074",2016,"circa at dupont","1601 CONNECTICUT AVE NW, Washington DC",-77.0440805,38.9113709,"NW","Dupont Circle",2008
"ABRA076076",2008,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2009,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2010,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2011,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2012,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2013,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2014,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076076",2015,"red derby","3718 14TH ST NW, Washington DC",-77.033092,38.937728,"NW","16th Street Heights",2008
"ABRA076102",2008,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2009,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2010,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2011,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2012,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2013,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2014,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2015,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076102",2016,"austin grill","750 E ST NW, Washington DC",-77.0224947,38.8959483,"NW","Downtown",2008
"ABRA076125",2008,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2009,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2010,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2011,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2012,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2013,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076125",2014,"sisy's","3911 14TH ST NW, Washington DC",-77.0324279,38.9390309,"NW","16th Street Heights",2008
"ABRA076140",2008,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2009,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2010,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2011,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2012,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2013,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076140",2014,"logan @ the heights","1390 KENYON ST NW, Washington DC",-77.032194,38.9297375,"NW","Columbia Heights",2008
"ABRA076166",2008,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2009,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2010,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2011,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2012,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2013,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2014,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2015,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076166",2016,"marvin","2007 14TH ST NW, Washington DC",-77.0316788,38.9173169,"NW","U Street",2008
"ABRA076177",2008,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2009,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2010,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2011,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2012,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2013,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2014,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2015,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076177",2016,"asia nine bar and lounge","915 E ST NW, Washington DC",-77.0250247,38.8964898,"NW","Downtown",2008
"ABRA076218",2008,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2009,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2010,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2011,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2012,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2013,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2014,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2015,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076218",2016,"sign of the whale","1825 M ST NW, Washington DC",-77.0427804,38.9059315,"NW","Dupont Circle",2008
"ABRA076233",2008,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2009,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2010,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2012,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2013,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2014,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2015,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076233",2016,"show bar","1210 H ST NE, Washington DC",-76.989741,38.900419,"NE","Near Northeast",2008
"ABRA076260",2008,"langston bar & grille","1831 BENNING RD NE, Washington DC",-76.9768481,38.8987449,"NE","Kingman Park/Rosedale",2008
"ABRA076260",2009,"langston bar & grille","1831 BENNING RD NE, Washington DC",-76.9768481,38.8987449,"NE","Kingman Park/Rosedale",2008
